protein1 protein2 combined_score
9606.ENSP00000000233 9606.ENSP00000477707 175
9606.ENSP00000000233 9606.ENSP00000273047 368
9606.ENSP00000000233 9606.ENSP00000354739 187
9606.ENSP00000000233 9606.ENSP00000317469 401
9606.ENSP00000000233 9606.ENSP00000378743 188
9606.ENSP00000000233 9606.ENSP00000450385 274
9606.ENSP00000000233 9606.ENSP00000234313 422
9606.ENSP00000000233 9606.ENSP00000377284 606
9606.ENSP00000000233 9606.ENSP00000400467 242
9606.ENSP00000000233 9606.ENSP00000400717 177
9606.ENSP00000000233 9606.ENSP00000350348 416
9606.ENSP00000000233 9606.ENSP00000387246 205
9606.ENSP00000000233 9606.ENSP00000262039 237
9606.ENSP00000000233 9606.ENSP00000398131 259
9606.ENSP00000000233 9606.ENSP00000355500 188
9606.ENSP00000000233 9606.ENSP00000354558 161
9606.ENSP00000000233 9606.ENSP00000155926 156
9606.ENSP00000000233 9606.ENSP00000376056 237
9606.ENSP00000000233 9606.ENSP00000290277 161
9606.ENSP00000000233 9606.ENSP00000369127 228
9606.ENSP00000000233 9606.ENSP00000264710 270
9606.ENSP00000000233 9606.ENSP00000258201 160
9606.ENSP00000000233 9606.ENSP00000446271 236
9606.ENSP00000000233 9606.ENSP00000354669 414
9606.ENSP00000000233 9606.ENSP00000464342 204
9606.ENSP00000000233 9606.ENSP00000275493 195
9606.ENSP00000000233 9606.ENSP00000341779 474
9606.ENSP00000000233 9606.ENSP00000262027 183
9606.ENSP00000000233 9606.ENSP00000250495 228
9606.ENSP00000000233 9606.ENSP00000333298 480
9606.ENSP00000000233 9606.ENSP00000354251 173
9606.ENSP00000000233 9606.ENSP00000253727 206
9606.ENSP00000000233 9606.ENSP00000262646 163
9606.ENSP00000000233 9606.ENSP00000310244 253
9606.ENSP00000000233 9606.ENSP00000365630 264
9606.ENSP00000000233 9606.ENSP00000269305 151
9606.ENSP00000000233 9606.ENSP00000304669 325
9606.ENSP00000000233 9606.ENSP00000029410 240
9606.ENSP00000000233 9606.ENSP00000463188 212
9606.ENSP00000000233 9606.ENSP00000316377 181
9606.ENSP00000000233 9606.ENSP00000415090 236
9606.ENSP00000000233 9606.ENSP00000300935 490
9606.ENSP00000000233 9606.ENSP00000265563 192
9606.ENSP00000000233 9606.ENSP00000318884 204
9606.ENSP00000000233 9606.ENSP00000249363 376
9606.ENSP00000000233 9606.ENSP00000298048 156
9606.ENSP00000000233 9606.ENSP00000291295 428
9606.ENSP00000000233 9606.ENSP00000232975 344
9606.ENSP00000000233 9606.ENSP00000386741 168
9606.ENSP00000000233 9606.ENSP00000232461 198
9606.ENSP00000000233 9606.ENSP00000205890 166
9606.ENSP00000000233 9606.ENSP00000441913 205
9606.ENSP00000000233 9606.ENSP00000286548 186
9606.ENSP00000000233 9606.ENSP00000362608 156
9606.ENSP00000000233 9606.ENSP00000327801 158
9606.ENSP00000000233 9606.ENSP00000378957 151
9606.ENSP00000000233 9606.ENSP00000347538 287
9606.ENSP00000000233 9606.ENSP00000466379 188
9606.ENSP00000000233 9606.ENSP00000012443 164
9606.ENSP00000000233 9606.ENSP00000363779 153
9606.ENSP00000000233 9606.ENSP00000311165 157
9606.ENSP00000000233 9606.ENSP00000222792 168
9606.ENSP00000000233 9606.ENSP00000324856 175
9606.ENSP00000000233 9606.ENSP00000343405 202
9606.ENSP00000000233 9606.ENSP00000409667 200
9606.ENSP00000000233 9606.ENSP00000346762 586
9606.ENSP00000000233 9606.ENSP00000360532 162
9606.ENSP00000000233 9606.ENSP00000335193 239
9606.ENSP00000000233 9606.ENSP00000265070 433
9606.ENSP00000000233 9606.ENSP00000240100 151
9606.ENSP00000000233 9606.ENSP00000355645 213
9606.ENSP00000000233 9606.ENSP00000481038 177
9606.ENSP00000000233 9606.ENSP00000216492 222
9606.ENSP00000000233 9606.ENSP00000350911 175
9606.ENSP00000000233 9606.ENSP00000434442 866
9606.ENSP00000000233 9606.ENSP00000386921 172
9606.ENSP00000000233 9606.ENSP00000371084 177
9606.ENSP00000000233 9606.ENSP00000296674 222
9606.ENSP00000000233 9606.ENSP00000371554 195
9606.ENSP00000000233 9606.ENSP00000355966 199
9606.ENSP00000000233 9606.ENSP00000262305 960
9606.ENSP00000000233 9606.ENSP00000393241 196
9606.ENSP00000000233 9606.ENSP00000463393 750
9606.ENSP00000000233 9606.ENSP00000223641 197
9606.ENSP00000000233 9606.ENSP00000242067 254
9606.ENSP00000000233 9606.ENSP00000483825 590
9606.ENSP00000000233 9606.ENSP00000254066 159
9606.ENSP00000000233 9606.ENSP00000343658 177
9606.ENSP00000000233 9606.ENSP00000386541 197
9606.ENSP00000000233 9606.ENSP00000263270 340
9606.ENSP00000000233 9606.ENSP00000367208 153
9606.ENSP00000000233 9606.ENSP00000264424 169
9606.ENSP00000000233 9606.ENSP00000354398 619
9606.ENSP00000000233 9606.ENSP00000468348 160
9606.ENSP00000000233 9606.ENSP00000360683 194
9606.ENSP00000000233 9606.ENSP00000391723 151
9606.ENSP00000000233 9606.ENSP00000421280 166
9606.ENSP00000000233 9606.ENSP00000203556 169
9606.ENSP00000000233 9606.ENSP00000302640 181
9606.ENSP00000000233 9606.ENSP00000373450 200
9606.ENSP00000000233 9606.ENSP00000326031 527
9606.ENSP00000000233 9606.ENSP00000307634 646
9606.ENSP00000000233 9606.ENSP00000348461 308
9606.ENSP00000000233 9606.ENSP00000261845 178
9606.ENSP00000000233 9606.ENSP00000350512 152
9606.ENSP00000000233 9606.ENSP00000379210 319
9606.ENSP00000000233 9606.ENSP00000078429 235
9606.ENSP00000000233 9606.ENSP00000339001 221
9606.ENSP00000000233 9606.ENSP00000264399 220
9606.ENSP00000000233 9606.ENSP00000238789 235
9606.ENSP00000000233 9606.ENSP00000354927 178
9606.ENSP00000000233 9606.ENSP00000337632 181
9606.ENSP00000000233 9606.ENSP00000229795 178
9606.ENSP00000000233 9606.ENSP00000452885 157
9606.ENSP00000000233 9606.ENSP00000199320 188
9606.ENSP00000000233 9606.ENSP00000432660 212
9606.ENSP00000000233 9606.ENSP00000222547 679
9606.ENSP00000000233 9606.ENSP00000380958 229
9606.ENSP00000000233 9606.ENSP00000361021 153
9606.ENSP00000000233 9606.ENSP00000447053 363
9606.ENSP00000000233 9606.ENSP00000311005 178
9606.ENSP00000000233 9606.ENSP00000225567 331
9606.ENSP00000000233 9606.ENSP00000360290 156
9606.ENSP00000000233 9606.ENSP00000381823 253
9606.ENSP00000000233 9606.ENSP00000357869 499
9606.ENSP00000000233 9606.ENSP00000449089 201
9606.ENSP00000000233 9606.ENSP00000358582 190
9606.ENSP00000000233 9606.ENSP00000458162 253
9606.ENSP00000000233 9606.ENSP00000374484 436
9606.ENSP00000000233 9606.ENSP00000253861 226
9606.ENSP00000000233 9606.ENSP00000345206 165
9606.ENSP00000000233 9606.ENSP00000363054 206
9606.ENSP00000000233 9606.ENSP00000260643 218
9606.ENSP00000000233 9606.ENSP00000236671 210
9606.ENSP00000000233 9606.ENSP00000431800 168
9606.ENSP00000000233 9606.ENSP00000353920 177
9606.ENSP00000000233 9606.ENSP00000301585 235
9606.ENSP00000000233 9606.ENSP00000343027 195
9606.ENSP00000000233 9606.ENSP00000338766 286
9606.ENSP00000000233 9606.ENSP00000314615 920
9606.ENSP00000000233 9606.ENSP00000379203 166
9606.ENSP00000000233 9606.ENSP00000337451 158
9606.ENSP00000000233 9606.ENSP00000272298 410
9606.ENSP00000000233 9606.ENSP00000360994 163
9606.ENSP00000000233 9606.ENSP00000357048 735
9606.ENSP00000000233 9606.ENSP00000441875 150
9606.ENSP00000000233 9606.ENSP00000351682 161
9606.ENSP00000000233 9606.ENSP00000248975 170
9606.ENSP00000000233 9606.ENSP00000354876 171
9606.ENSP00000000233 9606.ENSP00000261332 155
9606.ENSP00000000233 9606.ENSP00000255882 291
9606.ENSP00000000233 9606.ENSP00000349560 235
9606.ENSP00000000233 9606.ENSP00000377148 547
9606.ENSP00000000233 9606.ENSP00000480763 158
9606.ENSP00000000233 9606.ENSP00000480853 192
9606.ENSP00000000233 9606.ENSP00000339063 252
9606.ENSP00000000233 9606.ENSP00000285039 243
9606.ENSP00000000233 9606.ENSP00000363668 190
9606.ENSP00000000233 9606.ENSP00000303057 159
9606.ENSP00000000233 9606.ENSP00000439012 253
9606.ENSP00000000233 9606.ENSP00000483059 330
9606.ENSP00000000233 9606.ENSP00000263125 189
9606.ENSP00000000233 9606.ENSP00000385000 167
9606.ENSP00000000233 9606.ENSP00000385205 450
9606.ENSP00000000233 9606.ENSP00000262494 190
9606.ENSP00000000233 9606.ENSP00000298910 529
9606.ENSP00000000233 9606.ENSP00000317272 282
9606.ENSP00000000233 9606.ENSP00000329127 189
9606.ENSP00000000233 9606.ENSP00000263816 335
9606.ENSP00000000233 9606.ENSP00000356825 198
9606.ENSP00000000233 9606.ENSP00000362399 155
9606.ENSP00000000233 9606.ENSP00000298316 268
9606.ENSP00000000233 9606.ENSP00000373684 190
9606.ENSP00000000233 9606.ENSP00000410059 211
9606.ENSP00000000233 9606.ENSP00000358867 195
9606.ENSP00000000233 9606.ENSP00000300289 163
9606.ENSP00000000233 9606.ENSP00000362751 290
9606.ENSP00000000233 9606.ENSP00000365891 254
9606.ENSP00000000233 9606.ENSP00000401264 291
9606.ENSP00000000233 9606.ENSP00000437783 287
9606.ENSP00000000233 9606.ENSP00000304102 177
9606.ENSP00000000233 9606.ENSP00000333547 309
9606.ENSP00000000233 9606.ENSP00000261839 191
9606.ENSP00000000233 9606.ENSP00000353292 306
9606.ENSP00000000233 9606.ENSP00000442460 167
9606.ENSP00000000233 9606.ENSP00000216133 274
9606.ENSP00000000233 9606.ENSP00000379287 176
9606.ENSP00000000233 9606.ENSP00000226004 191
9606.ENSP00000000233 9606.ENSP00000337261 174
9606.ENSP00000000233 9606.ENSP00000345957 234
9606.ENSP00000000233 9606.ENSP00000223500 191
9606.ENSP00000000233 9606.ENSP00000362014 202
9606.ENSP00000000233 9606.ENSP00000380942 168
9606.ENSP00000000233 9606.ENSP00000261303 182
9606.ENSP00000000233 9606.ENSP00000462468 181
9606.ENSP00000000233 9606.ENSP00000479153 218
9606.ENSP00000000233 9606.ENSP00000246194 205
9606.ENSP00000000233 9606.ENSP00000357129 612
9606.ENSP00000000233 9606.ENSP00000337838 199
9606.ENSP00000000233 9606.ENSP00000322419 215
9606.ENSP00000000233 9606.ENSP00000287600 241
9606.ENSP00000000233 9606.ENSP00000277120 154
9606.ENSP00000000233 9606.ENSP00000477781 234
9606.ENSP00000000233 9606.ENSP00000444743 151
9606.ENSP00000000233 9606.ENSP00000306010 902
9606.ENSP00000000233 9606.ENSP00000292807 248
9606.ENSP00000000233 9606.ENSP00000288368 194
9606.ENSP00000000233 9606.ENSP00000347979 254
9606.ENSP00000000233 9606.ENSP00000376077 315
9606.ENSP00000000233 9606.ENSP00000360883 200
9606.ENSP00000000233 9606.ENSP00000379712 250
9606.ENSP00000000233 9606.ENSP00000286827 226
9606.ENSP00000000233 9606.ENSP00000265970 166
9606.ENSP00000000233 9606.ENSP00000482548 165
9606.ENSP00000000233 9606.ENSP00000378217 189
9606.ENSP00000000233 9606.ENSP00000369703 221
9606.ENSP00000000233 9606.ENSP00000329967 156
9606.ENSP00000000233 9606.ENSP00000393978 227
9606.ENSP00000000233 9606.ENSP00000310561 161
9606.ENSP00000000233 9606.ENSP00000363676 203
9606.ENSP00000000233 9606.ENSP00000261890 698
9606.ENSP00000000233 9606.ENSP00000249071 400
9606.ENSP00000000233 9606.ENSP00000413606 155
9606.ENSP00000000233 9606.ENSP00000296795 163
9606.ENSP00000000233 9606.ENSP00000215754 164
9606.ENSP00000000233 9606.ENSP00000403323 261
9606.ENSP00000000233 9606.ENSP00000366672 161
9606.ENSP00000000233 9606.ENSP00000219313 165
9606.ENSP00000000233 9606.ENSP00000386857 213
9606.ENSP00000000233 9606.ENSP00000329219 243
9606.ENSP00000000233 9606.ENSP00000264431 156
9606.ENSP00000000233 9606.ENSP00000320935 352
9606.ENSP00000000233 9606.ENSP00000383118 373
9606.ENSP00000000233 9606.ENSP00000289473 207
9606.ENSP00000000233 9606.ENSP00000435370 151
9606.ENSP00000000233 9606.ENSP00000312442 298
9606.ENSP00000000233 9606.ENSP00000360891 200
9606.ENSP00000000233 9606.ENSP00000328023 173
9606.ENSP00000000233 9606.ENSP00000346148 156
9606.ENSP00000000233 9606.ENSP00000267202 245
9606.ENSP00000000233 9606.ENSP00000371267 168
9606.ENSP00000000233 9606.ENSP00000217402 327
9606.ENSP00000000233 9606.ENSP00000406873 197
9606.ENSP00000000233 9606.ENSP00000418447 413
9606.ENSP00000000233 9606.ENSP00000313420 167
9606.ENSP00000000233 9606.ENSP00000299759 240
9606.ENSP00000000233 9606.ENSP00000388169 176
9606.ENSP00000000233 9606.ENSP00000349588 626
9606.ENSP00000000233 9606.ENSP00000347602 152
9606.ENSP00000000233 9606.ENSP00000380638 357
9606.ENSP00000000233 9606.ENSP00000426909 232
9606.ENSP00000000233 9606.ENSP00000301071 271
9606.ENSP00000000233 9606.ENSP00000360431 225
9606.ENSP00000000233 9606.ENSP00000262187 193
9606.ENSP00000000233 9606.ENSP00000260363 320
9606.ENSP00000000233 9606.ENSP00000362566 220
9606.ENSP00000000233 9606.ENSP00000262948 269
9606.ENSP00000000233 9606.ENSP00000359871 285
9606.ENSP00000000233 9606.ENSP00000254878 165
9606.ENSP00000000233 9606.ENSP00000341289 247
9606.ENSP00000000233 9606.ENSP00000361803 310
9606.ENSP00000000233 9606.ENSP00000361636 279
9606.ENSP00000000233 9606.ENSP00000312999 220
9606.ENSP00000000233 9606.ENSP00000256261 151
9606.ENSP00000000233 9606.ENSP00000279281 247
9606.ENSP00000000233 9606.ENSP00000418401 282
9606.ENSP00000000233 9606.ENSP00000350896 220
9606.ENSP00000000233 9606.ENSP00000215832 187
9606.ENSP00000000233 9606.ENSP00000297044 947
9606.ENSP00000000233 9606.ENSP00000295888 203
9606.ENSP00000000233 9606.ENSP00000279036 200
9606.ENSP00000000233 9606.ENSP00000393776 165
9606.ENSP00000000233 9606.ENSP00000301522 185
9606.ENSP00000000233 9606.ENSP00000387784 182
9606.ENSP00000000233 9606.ENSP00000368646 183
9606.ENSP00000000233 9606.ENSP00000347244 172
9606.ENSP00000000233 9606.ENSP00000274364 242
9606.ENSP00000000233 9606.ENSP00000263265 270
9606.ENSP00000000412 9606.ENSP00000011653 584
9606.ENSP00000000412 9606.ENSP00000475750 158
9606.ENSP00000000412 9606.ENSP00000444850 228
9606.ENSP00000000412 9606.ENSP00000292807 665
9606.ENSP00000000412 9606.ENSP00000367459 509
9606.ENSP00000000412 9606.ENSP00000295087 258
9606.ENSP00000000412 9606.ENSP00000268613 302
9606.ENSP00000000412 9606.ENSP00000451828 243
9606.ENSP00000000412 9606.ENSP00000262225 176
9606.ENSP00000000412 9606.ENSP00000355265 183
9606.ENSP00000000412 9606.ENSP00000296137 211
9606.ENSP00000000412 9606.ENSP00000306010 169
9606.ENSP00000000412 9606.ENSP00000381448 169
9606.ENSP00000000412 9606.ENSP00000229239 215
9606.ENSP00000000412 9606.ENSP00000311469 181
9606.ENSP00000000412 9606.ENSP00000037243 161
9606.ENSP00000000412 9606.ENSP00000355969 344
9606.ENSP00000000412 9606.ENSP00000264380 293
9606.ENSP00000000412 9606.ENSP00000440005 780
9606.ENSP00000000412 9606.ENSP00000263904 175
9606.ENSP00000000412 9606.ENSP00000301178 205
9606.ENSP00000000412 9606.ENSP00000381293 686
9606.ENSP00000000412 9606.ENSP00000261263 173
9606.ENSP00000000412 9606.ENSP00000479153 213
9606.ENSP00000000412 9606.ENSP00000227266 298
9606.ENSP00000000412 9606.ENSP00000357480 226
9606.ENSP00000000412 9606.ENSP00000251047 392
9606.ENSP00000000412 9606.ENSP00000184266 274
9606.ENSP00000000412 9606.ENSP00000269571 152
9606.ENSP00000000412 9606.ENSP00000378394 791
9606.ENSP00000000412 9606.ENSP00000283195 271
9606.ENSP00000000412 9606.ENSP00000237596 319
9606.ENSP00000000412 9606.ENSP00000447378 504
9606.ENSP00000000412 9606.ENSP00000386597 456
9606.ENSP00000000412 9606.ENSP00000349437 979
9606.ENSP00000000412 9606.ENSP00000438399 239
9606.ENSP00000000412 9606.ENSP00000383118 161
9606.ENSP00000000412 9606.ENSP00000381098 243
9606.ENSP00000000412 9606.ENSP00000363081 256
9606.ENSP00000000412 9606.ENSP00000362680 181
9606.ENSP00000000412 9606.ENSP00000354376 194
9606.ENSP00000000412 9606.ENSP00000431445 521
9606.ENSP00000000412 9606.ENSP00000260197 370
9606.ENSP00000000412 9606.ENSP00000243253 284
9606.ENSP00000000412 9606.ENSP00000359380 207
9606.ENSP00000000412 9606.ENSP00000360645 459
9606.ENSP00000000412 9606.ENSP00000350199 773
9606.ENSP00000000412 9606.ENSP00000218516 648
9606.ENSP00000000412 9606.ENSP00000354558 174
9606.ENSP00000000412 9606.ENSP00000320935 248
9606.ENSP00000000412 9606.ENSP00000347839 219
9606.ENSP00000000412 9606.ENSP00000317955 653
9606.ENSP00000000412 9606.ENSP00000256637 830
9606.ENSP00000000412 9606.ENSP00000262039 270
9606.ENSP00000000412 9606.ENSP00000263780 205
9606.ENSP00000000412 9606.ENSP00000323929 306
9606.ENSP00000000412 9606.ENSP00000354511 221
9606.ENSP00000000412 9606.ENSP00000225927 377
9606.ENSP00000000412 9606.ENSP00000216341 878
9606.ENSP00000000412 9606.ENSP00000366395 325
9606.ENSP00000000412 9606.ENSP00000254950 226
9606.ENSP00000000412 9606.ENSP00000429824 187
9606.ENSP00000000412 9606.ENSP00000353444 169
9606.ENSP00000000412 9606.ENSP00000259400 278
9606.ENSP00000000412 9606.ENSP00000273047 610
9606.ENSP00000000412 9606.ENSP00000261890 513
9606.ENSP00000000412 9606.ENSP00000379891 608
9606.ENSP00000000412 9606.ENSP00000256682 190
9606.ENSP00000000412 9606.ENSP00000296684 277
9606.ENSP00000000412 9606.ENSP00000345344 590
9606.ENSP00000000412 9606.ENSP00000386443 772
9606.ENSP00000000412 9606.ENSP00000340466 159
9606.ENSP00000000412 9606.ENSP00000284981 266
9606.ENSP00000000412 9606.ENSP00000313869 269
9606.ENSP00000000412 9606.ENSP00000468424 199
9606.ENSP00000000412 9606.ENSP00000262640 766
9606.ENSP00000000412 9606.ENSP00000263864 724
9606.ENSP00000000412 9606.ENSP00000365131 197
9606.ENSP00000000412 9606.ENSP00000314508 345
9606.ENSP00000000412 9606.ENSP00000331201 394
9606.ENSP00000000412 9606.ENSP00000356198 173
9606.ENSP00000000412 9606.ENSP00000362946 262
9606.ENSP00000000412 9606.ENSP00000454071 294
9606.ENSP00000000412 9606.ENSP00000360154 370
9606.ENSP00000000412 9606.ENSP00000300935 319
9606.ENSP00000000412 9606.ENSP00000275300 435
9606.ENSP00000000412 9606.ENSP00000264079 240
9606.ENSP00000000412 9606.ENSP00000264914 451
9606.ENSP00000000412 9606.ENSP00000482835 679
9606.ENSP00000000412 9606.ENSP00000420127 698
9606.ENSP00000000412 9606.ENSP00000261942 187
9606.ENSP00000000412 9606.ENSP00000365256 171
9606.ENSP00000000412 9606.ENSP00000294179 363
9606.ENSP00000000412 9606.ENSP00000263710 163
9606.ENSP00000000412 9606.ENSP00000003084 459
9606.ENSP00000000412 9606.ENSP00000305692 284
9606.ENSP00000000412 9606.ENSP00000347416 322
9606.ENSP00000000412 9606.ENSP00000337354 284
9606.ENSP00000000412 9606.ENSP00000360798 316
9606.ENSP00000000412 9606.ENSP00000355651 459
9606.ENSP00000000412 9606.ENSP00000247933 610
9606.ENSP00000000412 9606.ENSP00000472469 271
9606.ENSP00000000412 9606.ENSP00000333298 681
9606.ENSP00000000412 9606.ENSP00000275493 310
9606.ENSP00000000412 9606.ENSP00000347184 159
9606.ENSP00000000412 9606.ENSP00000261416 334
9606.ENSP00000000412 9606.ENSP00000249647 351
9606.ENSP00000000412 9606.ENSP00000361562 325
9606.ENSP00000000412 9606.ENSP00000000233 157
9606.ENSP00000000412 9606.ENSP00000264710 280
9606.ENSP00000000412 9606.ENSP00000272902 385
9606.ENSP00000000412 9606.ENSP00000217244 359
9606.ENSP00000000412 9606.ENSP00000265062 632
9606.ENSP00000000412 9606.ENSP00000337731 210
9606.ENSP00000000412 9606.ENSP00000379680 641
9606.ENSP00000000412 9606.ENSP00000317334 204
9606.ENSP00000000412 9606.ENSP00000335193 224
9606.ENSP00000000412 9606.ENSP00000265070 400
9606.ENSP00000000412 9606.ENSP00000301464 175
9606.ENSP00000000412 9606.ENSP00000353224 788
9606.ENSP00000000412 9606.ENSP00000379654 216
9606.ENSP00000000412 9606.ENSP00000302665 452
9606.ENSP00000000412 9606.ENSP00000445052 537
9606.ENSP00000000412 9606.ENSP00000231368 167
9606.ENSP00000000412 9606.ENSP00000269299 265
9606.ENSP00000000412 9606.ENSP00000483552 468
9606.ENSP00000000412 9606.ENSP00000279281 703
9606.ENSP00000000412 9606.ENSP00000374069 353
9606.ENSP00000000412 9606.ENSP00000479618 218
9606.ENSP00000000412 9606.ENSP00000367299 170
9606.ENSP00000000412 9606.ENSP00000398632 217
9606.ENSP00000000412 9606.ENSP00000443631 270
9606.ENSP00000000412 9606.ENSP00000264896 810
9606.ENSP00000000412 9606.ENSP00000363976 195
9606.ENSP00000000412 9606.ENSP00000380378 210
9606.ENSP00000000412 9606.ENSP00000268035 392
9606.ENSP00000000412 9606.ENSP00000426503 270
9606.ENSP00000000412 9606.ENSP00000295770 175
9606.ENSP00000000412 9606.ENSP00000288266 204
9606.ENSP00000000412 9606.ENSP00000352603 183
9606.ENSP00000000412 9606.ENSP00000327801 292
9606.ENSP00000000412 9606.ENSP00000351575 309
9606.ENSP00000000412 9606.ENSP00000268695 293
9606.ENSP00000000412 9606.ENSP00000269228 390
