protein1 protein2 combined_score
4932.Q0130 4932.YDL217C 904
4932.Q0130 4932.YJR104C 667
4932.Q0130 4932.YBR252W 220
4932.Q0130 4932.YGL147C 205
4932.Q0130 4932.YIL070C 244
4932.Q0130 4932.YOR096W 173
4932.Q0130 4932.YFL039C 365
4932.Q0130 4932.YPL015C 272
4932.Q0130 4932.YDR237W 163
4932.Q0130 4932.YFL036W 505
4932.Q0130 4932.YAR042W 355
4932.Q0130 4932.YOR151C 207
4932.Q0130 4932.YDR298C 999
4932.Q0130 4932.YOR150W 247
4932.Q0130 4932.YOL031C 222
4932.Q0130 4932.YML009C 524
4932.Q0130 4932.YMR286W 186
4932.Q0130 4932.YJR094W-A 203
4932.Q0130 4932.YPL131W 277
4932.Q0130 4932.YGL191W 937
4932.Q0130 4932.YGL135W 214
4932.Q0130 4932.YOR116C 157
4932.Q0130 4932.YCR012W 320
4932.Q0130 4932.YLR048W 192
4932.Q0130 4932.YGR029W 182
4932.Q0130 4932.YBR181C 219
4932.Q0130 4932.YJR048W 488
4932.Q0130 4932.YBR019C 159
4932.Q0130 4932.YNR037C 262
4932.Q0130 4932.YOR136W 197
4932.Q0130 4932.YMR256C 159
4932.Q0130 4932.YPR072W 161
4932.Q0130 4932.YNL137C 174
4932.Q0130 4932.YLR163C 959
4932.Q0130 4932.YKL016C 999
4932.Q0130 4932.YBL099W 999
4932.Q0130 4932.YML001W 457
4932.Q0130 4932.YBR283C 237
4932.Q0130 4932.YEL034W 208
4932.Q0130 4932.YDR517W 288
4932.Q0130 4932.YHR026W 772
4932.Q0130 4932.YLR344W 163
4932.Q0130 4932.YGR192C 303
4932.Q0130 4932.YGL103W 174
4932.Q0130 4932.YPR010C 207
4932.Q0130 4932.YJL054W 906
4932.Q0130 4932.YOR133W 231
4932.Q0130 4932.YPL081W 174
4932.Q0130 4932.YOL027C 420
4932.Q0130 4932.YBR085W 441
4932.Q0130 4932.YMR079W 389
4932.Q0130 4932.Q0250 980
4932.Q0130 4932.YDR453C 256
4932.Q0130 4932.YBL038W 250
4932.Q0130 4932.YML110C 170
4932.Q0130 4932.YHR148W 174
4932.Q0130 4932.YAL035W 209
4932.Q0130 4932.YGR220C 225
4932.Q0130 4932.YMR228W 215
4932.Q0130 4932.YPL240C 222
4932.Q0130 4932.YCR094W 390
4932.Q0130 4932.YJR135W-A 203
4932.Q0130 4932.YDL075W 222
4932.Q0130 4932.YDR462W 259
4932.Q0130 4932.YER042W 162
4932.Q0130 4932.YBR091C 355
4932.Q0130 4932.YHR073W 349
4932.Q0130 4932.YDR328C 199
4932.Q0130 4932.YPL002C 185
4932.Q0130 4932.YMR188C 161
4932.Q0130 4932.YCR031C 234
4932.Q0130 4932.YDR270W 221
4932.Q0130 4932.YOL040C 262
4932.Q0130 4932.YJL145W 177
4932.Q0130 4932.YNL070W 924
4932.Q0130 4932.YDL081C 216
4932.Q0130 4932.YIL018W 275
4932.Q0130 4932.YKL141W 375
4932.Q0130 4932.YGR020C 898
4932.Q0130 4932.YHR051W 950
4932.Q0130 4932.YJR113C 230
4932.Q0130 4932.YMR116C 295
4932.Q0130 4932.YLR075W 334
4932.Q0130 4932.YLR167W 333
4932.Q0130 4932.YKR079C 248
4932.Q0130 4932.YGL076C 273
4932.Q0130 4932.YMR203W 937
4932.Q0130 4932.YOR270C 866
4932.Q0130 4932.YBR039W 999
4932.Q0130 4932.YDL042C 181
4932.Q0130 4932.YDR036C 280
4932.Q0130 4932.YNL122C 170
4932.Q0130 4932.YKL003C 174
4932.Q0130 4932.YMR072W 246
4932.Q0130 4932.YLR295C 985
4932.Q0130 4932.YKL173W 198
4932.Q0130 4932.YOR250C 298
4932.Q0130 4932.YBR191W 203
4932.Q0130 4932.YPR036W 873
4932.Q0130 4932.YGR214W 192
4932.Q0130 4932.YPR110C 327
4932.Q0130 4932.YGR037C 197
4932.Q0130 4932.YOL120C 266
4932.Q0130 4932.YKL009W 154
4932.Q0130 4932.YPL013C 406
4932.Q0130 4932.YLR441C 270
4932.Q0130 4932.YBL019W 205
4932.Q0130 4932.YPR152C 282
4932.Q0130 4932.YPL234C 769
4932.Q0130 4932.YLR388W 252
4932.Q0130 4932.YPR043W 203
4932.Q0130 4932.YDR377W 941
4932.Q0130 4932.YMR054W 859
4932.Q0130 4932.YLL009C 292
4932.Q0130 4932.YDL185W 901
4932.Q0130 4932.YLR377C 158
4932.Q0130 4932.YDR119W 219
4932.Q0130 4932.YCL005W-A 720
4932.Q0130 4932.YBR037C 384
4932.Q0130 4932.YNL121C 929
4932.Q0130 4932.YBR011C 725
4932.Q0130 4932.YML063W 267
4932.Q0130 4932.YMR158W 256
4932.Q0130 4932.YAL038W 179
4932.Q0130 4932.YML081C-A 988
4932.Q0130 4932.YLR061W 160
4932.Q0130 4932.YER166W 322
4932.Q0130 4932.YLR204W 323
4932.Q0130 4932.YOL094C 305
4932.Q0130 4932.Q0275 877
4932.Q0130 4932.YOR334W 542
4932.Q0130 4932.YOL127W 276
4932.Q0130 4932.YKR003W 343
4932.Q0130 4932.YML025C 191
4932.Q0130 4932.YNL037C 949
4932.Q0130 4932.YMR260C 328
4932.Q0130 4932.YBR035C 477
4932.Q0130 4932.Q0080 998
4932.Q0130 4932.YDL040C 288
4932.Q0130 4932.YDL004W 999
4932.Q0130 4932.YPR102C 164
4932.Q0130 4932.YBL045C 473
4932.Q0130 4932.YHL015W 169
4932.Q0130 4932.YKL212W 219
4932.Q0130 4932.YLR395C 390
4932.Q0130 4932.YDR385W 231
4932.Q0130 4932.YML024W 204
4932.Q0130 4932.YJR121W 999
4932.Q0130 4932.YHL033C 213
4932.Q0130 4932.YCR003W 264
4932.Q0130 4932.YGL187C 978
4932.Q0130 4932.YKL170W 200
4932.Q0130 4932.YML030W 484
4932.Q0130 4932.YIL111W 342
4932.Q0130 4932.Q0045 957
4932.Q0130 4932.YML120C 322
4932.Q0130 4932.YLL026W 221
4932.Q0130 4932.YDR012W 191
4932.Q0130 4932.YEL031W 171
4932.Q0130 4932.YJL063C 219
4932.Q0130 4932.YPL271W 999
4932.Q0130 4932.YIL021W 327
4932.Q0130 4932.YDR405W 719
4932.Q0130 4932.YPR191W 918
4932.Q0130 4932.YER078C 172
4932.Q0130 4932.YHR203C 205
4932.Q0130 4932.YOR293W 175
4932.Q0130 4932.YNL267W 154
4932.Q0130 4932.YHL004W 169
4932.Q0130 4932.YBR084C-A 253
4932.Q0130 4932.Q0085 999
4932.Q0130 4932.YBL072C 252
4932.Q0130 4932.YLR378C 237
4932.Q0130 4932.YJR145C 205
4932.Q0130 4932.YNL005C 282
4932.Q0130 4932.YOR157C 171
4932.Q0130 4932.YHR195W 451
4932.Q0130 4932.YNL131W 929
4932.Q0130 4932.YLR193C 329
4932.Q0130 4932.YHR024C 908
4932.Q0130 4932.YNL052W 945
4932.Q0130 4932.YEL021W 363
4932.Q0130 4932.YPR073C 163
4932.Q0130 4932.YHR005C-A 417
4932.Q0130 4932.YGR183C 513
4932.Q0130 4932.YMR230W 175
4932.Q0130 4932.YEL027W 797
4932.Q0130 4932.Q0140 939
4932.Q0130 4932.YJL166W 955
4932.Q0130 4932.YOR065W 995
4932.Q0130 4932.YPL063W 700
4932.Q0130 4932.Q0115 743
4932.Q0130 4932.YKL085W 555
4932.Q0130 4932.YOR341W 157
4932.Q0130 4932.YLR072W 187
4932.Q0130 4932.YOR332W 900
4932.Q0130 4932.YHR039C-A 894
4932.Q0130 4932.YJR057W 153
4932.Q0130 4932.YMR297W 780
4932.Q0130 4932.YOR045W 900
4932.Q0130 4932.YCR046C 209
4932.Q0130 4932.Q0105 965
4932.Q0130 4932.YNL081C 190
4932.Q0130 4932.YKL053C-A 646
4932.Q0130 4932.YBR251W 319
4932.Q0130 4932.YHR013C 184
4932.Q0130 4932.YDR115W 196
4932.Q0130 4932.YDL078C 555
4932.Q0130 4932.YDR093W 369
4932.Q0130 4932.YMR229C 326
4932.Q0130 4932.YEL013W 424
4932.Q0130 4932.YHR147C 205
4932.Q0130 4932.YDR382W 179
4932.Q0130 4932.YDR529C 529
4932.Q0130 4932.YNR036C 168
4932.Q0130 4932.YJL104W 638
4932.Q0130 4932.YBR127C 912
4932.Q0130 4932.YLR038C 907
4932.Q0130 4932.YDR041W 252
4932.Q0130 4932.YPR103W 157
4932.Q0130 4932.YNL178W 906
4932.Q0130 4932.YGL123W 274
4932.Q0130 4932.YPR187W 177
4932.Q0130 4932.YNL067W 205
4932.Q0130 4932.YEL051W 915
4932.Q0130 4932.YKL080W 878
4932.Q0130 4932.YJL191W 234
4932.Q0130 4932.YPL220W 214
4932.Q0130 4932.YEL050C 236
4932.Q0130 4932.YIL133C 375
4932.Q0130 4932.YLR029C 181
4932.Q0130 4932.YOL009C 618
4932.Q0130 4932.YDL067C 349
4932.Q0130 4932.YBL078C 157
4932.Q0130 4932.YOR207C 207
4932.Q0130 4932.YHR001W 329
4932.Q0130 4932.YOL077W-A 941
4932.Q0130 4932.YLR008C 622
4932.Q0130 4932.YLR291C 334
4932.Q0130 4932.YPR024W 590
4932.Q0130 4932.YER120W 465
4932.Q0130 4932.YML028W 281
4932.Q0130 4932.YLR244C 181
4932.Q0130 4932.YDR447C 204
4932.Q0130 4932.YKL180W 391
4932.Q0130 4932.YGL189C 479
4932.Q0130 4932.YBR189W 174
4932.Q0130 4932.YNL002C 273
4932.Q0130 4932.YDR167W 326
4932.Q0130 4932.YBR088C 228
4932.Q0130 4932.YDR326C 167
4932.Q0130 4932.YNL088W 280
4932.Q0130 4932.YBR109C 153
4932.Q0130 4932.YBL076C 166
4932.Q0130 4932.YIL022W 675
4932.Q0130 4932.YOR211C 326
4932.Q0130 4932.YPL143W 195
4932.Q0130 4932.YNR017W 670
4932.Q0130 4932.YER102W 252
4932.Q0130 4932.YNL069C 375
4932.Q0130 4932.YOL121C 219
4932.Q0130 4932.YFR033C 868
4932.Q0130 4932.YBL030C 598
4932.Q0130 4932.YAL003W 873
4932.Q0130 4932.YMR174C 161
4932.Q0130 4932.YLL018C-A 304
4932.Q0130 4932.YLR340W 726
4932.Q0130 4932.YLR190W 200
4932.Q0130 4932.YML054C 941
4932.Q0130 4932.YOR297C 360
4932.Q0130 4932.YEL053C 173
4932.Q0130 4932.YBR105C 258
4932.Q0130 4932.YJR007W 256
4932.Q0130 4932.YOR063W 232
4932.Q0130 4932.YKL155C 209
4932.Q0130 4932.YDL061C 252
4932.Q0130 4932.YGR033C 600
4932.Q0130 4932.YGR085C 164
4932.Q0130 4932.YGL043W 312
4932.Q0130 4932.YDR375C 907
4932.Q0130 4932.YGR066C 188
4932.Q0130 4932.YLR447C 910
4932.Q0130 4932.YPR166C 355
4932.Q0130 4932.YNL306W 266
4932.Q0130 4932.YEL024W 727
4932.Q0130 4932.YDR325W 212
4932.Q0130 4932.YHR010W 179
4932.Q0130 4932.YOL071W 222
4932.Q0130 4932.YPL090C 219
4932.Q0130 4932.YBR031W 191
4932.Q0130 4932.YER131W 479
4932.Q0130 4932.YEL039C 509
4932.Q0130 4932.YMR135C 345
4932.Q0130 4932.YJR088C 398
4932.Q0130 4932.YNL001W 214
4932.Q0130 4932.YDR064W 264
4932.Q0130 4932.YJL190C 256
4932.Q0130 4932.YNL177C 265
4932.Q0130 4932.YKL195W 196
4932.Q0130 4932.YPL078C 999
4932.Q0130 4932.YFR031C-A 275
4932.Q0130 4932.YDL140C 185
4932.Q0130 4932.YPL145C 327
4932.Q0130 4932.YLR367W 256
4932.Q0130 4932.YBL027W 253
4932.Q0130 4932.YOL039W 179
4932.Q0130 4932.YJL189W 198
4932.Q0130 4932.YNL301C 266
4932.Q0140 4932.YBR122C 869
4932.Q0140 4932.Q0105 904
4932.Q0140 4932.YDR347W 980
4932.Q0140 4932.YGR084C 979
4932.Q0140 4932.YCR046C 810
4932.Q0140 4932.YPL195W 248
4932.Q0140 4932.YBR251W 993
4932.Q0140 4932.YMR158W 979
4932.Q0140 4932.YNL081C 800
4932.Q0140 4932.YDR296W 891
4932.Q0140 4932.YNL121C 165
4932.Q0140 4932.YNR037C 979
4932.Q0140 4932.YPR024W 245
4932.Q0140 4932.YDR322W 800
4932.Q0140 4932.YJL063C 800
4932.Q0140 4932.YDR405W 895
4932.Q0140 4932.YJR113C 985
4932.Q0140 4932.YNL137C 988
4932.Q0140 4932.YGL153W 207
4932.Q0140 4932.YKL155C 936
4932.Q0140 4932.YDL045W-A 980
4932.Q0140 4932.YDR194C 526
4932.Q0140 4932.YHR051W 340
4932.Q0140 4932.YPL183W-A 813
4932.Q0140 4932.YOR158W 980
4932.Q0140 4932.YMR072W 372
4932.Q0140 4932.YKR085C 800
4932.Q0140 4932.YKL003C 980
4932.Q0140 4932.YGL122C 315
4932.Q0140 4932.YNL122C 800
4932.Q0140 4932.YFL036W 572
4932.Q0140 4932.YMR193W 800
4932.Q0140 4932.YML025C 800
4932.Q0140 4932.Q0250 882
4932.Q0140 4932.YOL027C 371
4932.Q0140 4932.YDR529C 290
4932.Q0140 4932.YNR036C 947
4932.Q0140 4932.YCR071C 800
4932.Q0140 4932.YPL173W 812
4932.Q0140 4932.YDR036C 906
4932.Q0140 4932.Q0130 939
4932.Q0140 4932.YBR146W 980
4932.Q0140 4932.YNL306W 980
4932.Q0140 4932.YIL070C 525
4932.Q0140 4932.YPR166C 979
4932.Q0140 4932.YPR100W 800
4932.Q0140 4932.YER122C 215
4932.Q0140 4932.YGR165W 989
4932.Q0140 4932.YDR119W-A 165
4932.Q0140 4932.YDR237W 800
4932.Q0140 4932.Q0275 501
4932.Q0140 4932.YDR337W 979
4932.Q0140 4932.Q0085 940
4932.Q0140 4932.YHR147C 800
4932.Q0140 4932.YLR312W-A 800
4932.Q0140 4932.YDR175C 984
4932.Q0140 4932.YDR115W 813
4932.Q0140 4932.YLR204W 270
4932.Q0140 4932.YHL004W 985
4932.Q0140 4932.YNL177C 800
4932.Q0140 4932.YPL013C 979
4932.Q0140 4932.YGR220C 810
4932.Q0140 4932.YKR006C 812
4932.Q0140 4932.YHR059W 800
4932.Q0140 4932.YDR462W 858
4932.Q0140 4932.YLR320W 315
4932.Q0140 4932.YGL191W 181
4932.Q0140 4932.YPL078C 220
4932.Q0140 4932.YGR215W 979
4932.Q0140 4932.YMR024W 800
4932.Q0140 4932.YLR439W 808
4932.Q0140 4932.YNL178W 563
4932.Q0140 4932.Q0080 895
4932.Q0140 4932.YDR041W 979
4932.Q0140 4932.YOR150W 800
4932.Q0140 4932.YBL076C 321
4932.Q0140 4932.YDL191W 167
4932.Q0140 4932.YML009C 909
4932.Q0140 4932.YBL090W 980
4932.Q0140 4932.YMR286W 800
4932.Q0140 4932.YNL252C 800
4932.Q0140 4932.YGL107C 245
4932.Q0140 4932.YNL155W 315
4932.Q0140 4932.YLR376C 218
4932.Q0140 4932.YDR374C 309
4932.Q0140 4932.YJL096W 800
4932.Q0140 4932.YNL005C 870
4932.Q0140 4932.YGL129C 980
4932.Q0140 4932.YNR022C 821
4932.Q0140 4932.YBL038W 837
4932.Q0140 4932.Q0045 941
4932.Q0140 4932.YLL009C 240
4932.Q0140 4932.YER050C 979
4932.Q0140 4932.YPL118W 980
4932.Q0140 4932.YOR065W 328
4932.Q0140 4932.YJL014W 315
4932.Q0140 4932.Q0115 334
4932.Q0140 4932.YNL188W 241
4932.Q0140 4932.YMR128W 159
4932.Q0140 4932.YBR282W 800
4932.Q0140 4932.YEL050C 800
4932.Q0140 4932.YIL093C 979
4932.Q0140 4932.YMR188C 980
4932.Q0140 4932.YJR101W 980
4932.Q0140 4932.YKL170W 800
4932.Q0140 4932.YHR198C 169
4932.Q0140 4932.YDR494W 980
4932.Q0140 4932.YCR003W 813
4932.Q0140 4932.YGR076C 800
4932.Q0160 4932.YFL037W 330
4932.Q0160 4932.YPL167C 526
4932.Q0160 4932.YER087C-B 694
4932.Q0160 4932.YDL014W 210
4932.Q0160 4932.YDR296W 451
4932.Q0160 4932.YOL064C 451
4932.Q0160 4932.YBR223C 529
4932.Q0160 4932.YBR009C 390
4932.Q0160 4932.YDR499W 325
4932.Q0160 4932.YPR062W 213
4932.Q0160 4932.YGL172W 281
4932.Q0160 4932.YFL039C 555
4932.Q0160 4932.Q0085 177
4932.Q0160 4932.YMR190C 760
4932.Q0160 4932.YMR201C 282
4932.Q0160 4932.YDL042C 370
4932.Q0160 4932.YDR225W 631
4932.Q0160 4932.YLR378C 913
4932.Q0160 4932.YNL088W 213
4932.Q0160 4932.YMR284W 868
4932.Q0160 4932.YAR007C 612
4932.Q0160 4932.YPR080W 481
4932.Q0160 4932.YHR164C 755
4932.Q0160 4932.YPL127C 482
4932.Q0160 4932.YLR441C 347
4932.Q0160 4932.YJL034W 281
4932.Q0160 4932.YDL164C 323
4932.Q0160 4932.YDR086C 526
4932.Q0160 4932.YEL021W 866
4932.Q0160 4932.YCR012W 167
4932.Q0160 4932.YOL057W 280
4932.Q0160 4932.YNL312W 575
4932.Q0160 4932.YBR248C 290
4932.Q0160 4932.YLR292C 450
4932.Q0160 4932.YBL003C 650
4932.Q0160 4932.YDR057W 270
4932.Q0160 4932.YLR303W 242
4932.Q0160 4932.YPL164C 183
4932.Q0160 4932.YDL102W 290
4932.Q0160 4932.YJR043C 453
4932.Q0160 4932.YLR032W 345
4932.Q0160 4932.YDL101C 241
4932.Q0160 4932.YOR005C 813
4932.Q0160 4932.YAL019W 325
4932.Q0160 4932.YLR207W 165
4932.Q0160 4932.YJR060W 281
4932.Q0160 4932.YDR092W 213
4932.Q0160 4932.YDL185W 904
4932.Q0160 4932.YBR020W 746
4932.Q0160 4932.YDL220C 345
4932.Q0160 4932.YMR297W 167
4932.Q0160 4932.YBR201W 208
4932.Q0160 4932.YGR258C 244
4932.Q0160 4932.YOR033C 813
4932.Q0160 4932.YPR082C 204
4932.Q0160 4932.YPL153C 521
4932.Q0160 4932.YBR118W 309
4932.Q0160 4932.YML061C 347
4932.Q0160 4932.YML063W 345
4932.Q0160 4932.YNL030W 390
4932.Q0160 4932.Q0105 298
4932.Q0160 4932.YBR171W 386
4932.Q0160 4932.YPL094C 571
4932.Q0160 4932.Q0275 171
4932.Q0160 4932.YBR189W 248
4932.Q0160 4932.YER171W 388
4932.Q0160 4932.YMR106C 450
4932.Q0160 4932.YML106W 450
4932.Q0160 4932.YER019C-A 311
4932.Q0160 4932.YGR192C 574
4932.Q0160 4932.YNL310C 781
4932.Q0160 4932.YOR202W 497
4932.Q0160 4932.YLR135W 167
4932.Q0160 4932.YBR010W 618
4932.Q0160 4932.Q0250 198
4932.Q0160 4932.YOL086C 288
4932.Q0160 4932.YBR228W 568
4932.Q0160 4932.YBR136W 651
4932.Q0160 4932.YOL034W 286
4932.Q0160 4932.YGL090W 611
4932.Q0160 4932.YML085C 525
4932.Q0160 4932.YMR167W 571
4932.Q0160 4932.YBL001C 280
4932.Q0160 4932.YIL162W 237
4932.Q0160 4932.YJL092W 573
4932.Q0160 4932.YHR028C 328
4932.Q0160 4932.YKL154W 198
4932.Q0160 4932.YOL013C 288
4932.Q0160 4932.YER095W 867
4932.Q0160 4932.YOR290C 218
4932.Q0160 4932.YPL240C 161
4932.Q0160 4932.YDR419W 187
4932.Q0160 4932.YNL031C 617
4932.Q0160 4932.YBL088C 345
4932.Q0160 4932.YOL006C 345
4932.Q0160 4932.YDR224C 286
4932.Q0160 4932.YBL002W 288
4932.Q0160 4932.YMR186W 181
4932.Q0160 4932.YOR254C 612
4932.Q0250 4932.YLL013C 569
4932.Q0250 4932.YDR385W 193
4932.Q0250 4932.YLR395C 999
4932.Q0250 4932.YBR202W 155
4932.Q0250 4932.YBL045C 999
4932.Q0250 4932.YDL004W 678
4932.Q0250 4932.Q0080 814
4932.Q0250 4932.YLL026W 201
4932.Q0250 4932.YDL056W 333
4932.Q0250 4932.YJR066W 202
4932.Q0250 4932.YML120C 935
4932.Q0250 4932.Q0045 999
4932.Q0250 4932.YFL018C 238
4932.Q0250 4932.YIL111W 999
4932.Q0250 4932.YCL043C 270
4932.Q0250 4932.YML030W 930
4932.Q0250 4932.YGL187C 999
4932.Q0250 4932.YJR121W 756
4932.Q0250 4932.YBR011C 275
4932.Q0250 4932.YNL121C 389
4932.Q0250 4932.YBR037C 978
4932.Q0250 4932.YDL137W 520
4932.Q0250 4932.YNL037C 190
4932.Q0250 4932.YCR071C 152
4932.Q0250 4932.YDR256C 291
4932.Q0250 4932.Q0275 999
4932.Q0250 4932.YML106W 193
4932.Q0250 4932.YDR119W-A 958
4932.Q0250 4932.YAL038W 234
4932.Q0250 4932.YMR293C 281
4932.Q0250 4932.YDR216W 360
4932.Q0250 4932.YPL013C 193
4932.Q0250 4932.YGL129C 549
4932.Q0250 4932.YKL173W 222
4932.Q0250 4932.YLL009C 963
4932.Q0250 4932.YDR377W 437
4932.Q0250 4932.YPL234C 391
4932.Q0250 4932.YLR388W 272
4932.Q0250 4932.YAL005C 158
4932.Q0250 4932.YMR203W 400
4932.Q0250 4932.YER169W 360
4932.Q0250 4932.YJR113C 306
4932.Q0250 4932.YHR051W 999
4932.Q0250 4932.YKL141W 678
4932.Q0250 4932.YNR018W 925
4932.Q0250 4932.YMR072W 604
4932.Q0250 4932.YML019W 204
4932.Q0250 4932.YKL003C 157
4932.Q0250 4932.YGR209C 242
4932.Q0250 4932.YBR039W 540
4932.Q0250 4932.YJR135W-A 202
4932.Q0250 4932.YMR228W 686
4932.Q0250 4932.YPL240C 215
4932.Q0250 4932.YHR148W 181
4932.Q0250 4932.YBL038W 287
4932.Q0250 4932.YOR288C 243
4932.Q0250 4932.YML110C 290
4932.Q0250 4932.YGL040C 499
4932.Q0250 4932.YMR186W 219
4932.Q0250 4932.YIL018W 319
4932.Q0250 4932.YNL026W 351
4932.Q0250 4932.YDR270W 451
4932.Q0250 4932.YNL259C 380
4932.Q0250 4932.YCR031C 240
4932.Q0250 4932.YGR232W 336
4932.Q0250 4932.YDL007W 172
4932.Q0250 4932.YLR163C 982
4932.Q0250 4932.YKL016C 454
4932.Q0250 4932.YBL099W 924
4932.Q0250 4932.YJR051W 413
4932.Q0250 4932.YNL137C 672
4932.Q0250 4932.YOR283W 169
4932.Q0250 4932.YMR256C 997
4932.Q0250 4932.YNR037C 297
4932.Q0250 4932.YOL027C 650
4932.Q0250 4932.YPL081W 183
4932.Q0250 4932.YOR133W 193
4932.Q0250 4932.YKR043C 169
4932.Q0250 4932.YPR186C 360
4932.Q0250 4932.YDR283C 318
4932.Q0250 4932.YBR189W 183
4932.Q0250 4932.YHR026W 391
4932.Q0250 4932.YML097C 336
4932.Q0250 4932.YGL191W 999
4932.Q0250 4932.YGL135W 164
4932.Q0250 4932.YML009C 167
4932.Q0250 4932.YBL090W 498
4932.Q0250 4932.YMR058W 171
4932.Q0250 4932.YKL067W 189
4932.Q0250 4932.YPL262W 430
4932.Q0250 4932.YJL056C 360
4932.Q0250 4932.YNL188W 347
4932.Q0250 4932.YJR048W 832
4932.Q0250 4932.YDR050C 307
4932.Q0250 4932.YGR029W 474
4932.Q0250 4932.YDR232W 257
4932.Q0250 4932.YMR068W 414
4932.Q0250 4932.YCR012W 439
4932.Q0250 4932.YDR510W 152
4932.Q0250 4932.YJR104C 268
4932.Q0250 4932.YJR123W 306
4932.Q0250 4932.YOR085W 236
4932.Q0250 4932.YPL091W 238
4932.Q0250 4932.YFL037W 270
4932.Q0250 4932.YDR194C 574
4932.Q0250 4932.YDR298C 573
4932.Q0250 4932.YPR037C 331
4932.Q0250 4932.YPL239W 414
4932.Q0250 4932.YAR042W 414
4932.Q0250 4932.YPR080W 372
4932.Q0250 4932.YFL036W 849
4932.Q0250 4932.YFL039C 414
4932.Q0250 4932.YIL070C 246
4932.Q0250 4932.YLL039C 201
4932.Q0250 4932.YDR146C 360
4932.Q0250 4932.YDL066W 224
4932.Q0250 4932.YFR031C-A 319
4932.Q0250 4932.YPL078C 706
4932.Q0250 4932.YKL195W 285
4932.Q0250 4932.YDL022W 295
4932.Q0250 4932.YIR037W 425
4932.Q0250 4932.YNL177C 405
4932.Q0250 4932.YPL069C 150
4932.Q0250 4932.YMR135C 165
4932.Q0250 4932.YPL252C 170
4932.Q0250 4932.YHR042W 536
4932.Q0250 4932.YKL152C 169
4932.Q0250 4932.YBR118W 372
4932.Q0250 4932.YDR375C 213
4932.Q0250 4932.YKL155C 493
4932.Q0250 4932.YDL061C 272
4932.Q0250 4932.YGR033C 335
4932.Q0250 4932.YOR257W 356
4932.Q0250 4932.YKR066C 377
4932.Q0250 4932.YEL039C 819
4932.Q0250 4932.YOR202W 185
4932.Q0250 4932.YOL086C 154
4932.Q0250 4932.YDR175C 192
4932.Q0250 4932.YEL024W 999
4932.Q0250 4932.YHR007C 494
4932.Q0250 4932.YPR166C 424
4932.Q0250 4932.YNL306W 175
4932.Q0250 4932.YJL164C 150
4932.Q0250 4932.YER102W 363
4932.Q0250 4932.YJL041W 163
4932.Q0250 4932.YNR017W 549
4932.Q0250 4932.YGL107C 487
4932.Q0250 4932.YIL022W 224
4932.Q0250 4932.YEL009C 562
4932.Q0250 4932.YML054C 296
4932.Q0250 4932.YLR043C 242
4932.Q0250 4932.YOR297C 168
4932.Q0250 4932.YGR102C 514
4932.Q0250 4932.YLL018C-A 692
4932.Q0250 4932.YBL030C 741
4932.Q0250 4932.YFR033C 998
4932.Q0250 4932.YDR494W 535
4932.Q0250 4932.YIL051C 465
4932.Q0250 4932.YMR128W 325
4932.Q0250 4932.YBR122C 288
4932.Q0250 4932.YOR158W 568
4932.Q0250 4932.YLR008C 242
4932.Q0250 4932.YPR024W 744
4932.Q0250 4932.YJL218W 163
4932.Q0250 4932.YDR226W 243
4932.Q0250 4932.YLR274W 191
4932.Q0250 4932.YKL180W 165
4932.Q0250 4932.YMR024W 227
4932.Q0250 4932.YHR008C 390
4932.Q0250 4932.YBL022C 259
4932.Q0250 4932.YBL080C 357
4932.Q0250 4932.YPR160W 163
4932.Q0250 4932.YGL035C 360
4932.Q0250 4932.YLR038C 999
4932.Q0250 4932.YGL123W 524
4932.Q0250 4932.YNL178W 463
4932.Q0250 4932.YLR439W 396
4932.Q0250 4932.YMR242C 487
4932.Q0250 4932.YHR001W-A 989
4932.Q0250 4932.YDL067C 996
4932.Q0250 4932.YPL118W 443
4932.Q0250 4932.YMR090W 383
4932.Q0250 4932.YPL220W 166
4932.Q0250 4932.YEL050C 321
4932.Q0250 4932.YJL191W 240
4932.Q0250 4932.YBR251W 598
4932.Q0250 4932.YGR240C 185
4932.Q0250 4932.YDR347W 275
4932.Q0250 4932.Q0105 999
4932.Q0250 4932.YEL002C 275
4932.Q0250 4932.YIL065C 281
4932.Q0250 4932.YNR036C 327
4932.Q0250 4932.YDR529C 996
4932.Q0250 4932.YHR147C 249
4932.Q0250 4932.YDL078C 233
4932.Q0250 4932.YGR183C 998
4932.Q0250 4932.YMR230W 159
4932.Q0250 4932.YHR005C-A 301
4932.Q0250 4932.YJL153C 311
4932.Q0250 4932.YBL097W 173
4932.Q0250 4932.YEL021W 429
4932.Q0250 4932.YHR024C 404
4932.Q0250 4932.YNL052W 999
4932.Q0250 4932.YPL266W 161
4932.Q0250 4932.YNL131W 383
4932.Q0250 4932.YKL085W 464
4932.Q0250 4932.Q0115 987
4932.Q0250 4932.Q0160 198
4932.Q0250 4932.YPL063W 271
4932.Q0250 4932.YOR065W 999
4932.Q0250 4932.Q0140 882
4932.Q0250 4932.YJR101W 275
4932.Q0250 4932.YJL166W 998
4932.Q0250 4932.YEL027W 391
4932.Q0250 4932.YCL059C 286
4932.Q0250 4932.YIL112W 434
4932.Q0250 4932.YIL033C 273
4932.Q0250 4932.YDR296W 454
4932.Q0250 4932.YPR191W 999
4932.Q0250 4932.YLR182W 333
4932.Q0250 4932.YCR083W 242
